Hash,LongName,Parent,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI,MIMS,MISEI,MISM,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,WarningCritical,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Clone Implementation Rules,Controversial Rules,Design Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,Migration Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Number of Bugs,ccn_change,length_change,tokens_change,operation_type
25fd9e26c4fb042d6f6dea14efcd239577bdbbc4,org.elasticsearch.client.benchmark.transport.TransportClientBenchmark$TransportSearchRequestExecutor.search(Ljava/lang/String;)Z,org.elasticsearch.client.benchmark.transport.TransportClientBenchmark$TransportSearchRequestExecutor,0.0,0,0,0,0.0,0.0,0,0,222.544,30.625,15309.8,616.567,90,47,850.546,499.913,93.079,54.4322,58.8892,34.4381,3,1,1,0,8,0.0,0,0,0.0,0,16,16,10,1,16,16,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
56cc87b7ccd41040d8fafcaf2da3680d96d10839,org.elasticsearch.client.benchmark.transport.TransportClientBenchmark$TransportSearchRequestExecutor.search(Ljava/lang/String;)Z,org.elasticsearch.client.benchmark.transport.TransportClientBenchmark$TransportSearchRequestExecutor,0.0,0,0,0,0.0,0.0,0,0,222.544,30.625,15309.8,616.567,90,47,850.546,499.913,93.079,54.4322,58.8892,34.4381,3,1,1,0,8,0.0,0,0,0.0,0,16,16,10,1,16,16,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
92f132aede05533636f2874f8a7b86f09ba806b3,org.elasticsearch.search.highlight.CustomHighlighter.highlight(Lorg/elasticsearch/search/highlight/HighlighterContext;)Lorg/elasticsearch/search/highlight/HighlightField;,org.elasticsearch.search.highlight.CustomHighlighter,0.0,0,0,0,0.0,0.0,0,0,222.544,30.625,16160.4,639.197,95,47,897.799,527.686,97.4583,56.9932,65.2072,38.1329,3,2,2,0,3,0.0,0,0,0.0,0,12,15,7,1,12,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
046abdc281c321cd2128ee7684c0edfcaca07203,org.elasticsearch.transport.netty4.Netty4SizeHeaderFrameDecoderTests.startThreadPool()V,org.elasticsearch.transport.netty4.Netty4SizeHeaderFrameDecoderTests,0.0,0,0,0,0.0,0.0,0,0,222.544,32.0833,18890.2,709.292,106,47,1049.46,588.786,96.0519,56.1707,62.9746,36.8272,1,0,0,0,10,0.0,0,0,0.0,0,13,14,9,0,13,14,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
22e63b478306fb3cab6ba8967db6e1f2b73cdfd8,org.elasticsearch.transport.netty4.Netty4SizeHeaderFrameDecoderTests.startThreadPool()V,org.elasticsearch.transport.netty4.Netty4SizeHeaderFrameDecoderTests,0.0,0,0,0,0.0,0.0,0,0,222.544,32.0833,18890.2,709.292,106,47,1049.46,588.786,96.0519,56.1707,62.9746,36.8272,1,0,0,0,10,0.0,0,0,0.0,0,13,14,9,0,13,14,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
e74d02138f02a66331b2611b5e70a908bb49cb97,org.elasticsearch.transport.netty4.Netty4SizeHeaderFrameDecoderTests.startThreadPool()V,org.elasticsearch.transport.netty4.Netty4SizeHeaderFrameDecoderTests,0.0,0,0,0,0.0,0.0,0,0,222.544,33.5417,20680.4,753.424,111,47,1148.91,616.559,95.8122,56.0305,62.6288,36.625,1,0,0,0,11,0.0,0,0,0.0,0,13,14,9,0,13,14,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
821021f0e478ca44d828e62c139ea19f0fd7290a,org.elasticsearch.search.aggregations.bucket.significant.heuristics.GND$GNDParser.parse(Lorg/elasticsearch/common/xcontent/XContentParser;Lorg/elasticsearch/common/ParseFieldMatcher;Lorg/elasticsearch/search/internal/SearchContext;)Lorg/elasticsearch/search/aggregations/bucket/significant/heuristics/SignificanceHeuristic;,org.elasticsearch.search.aggregations.bucket.significant.heuristics.GND$GNDParser,0.0,0,0,0,0.0,0.0,0,0,222.544,36.4583,19846.1,733.021,98,47,1102.56,544.35,91.6541,53.5989,56.8335,33.236,3,2,2,0,6,0.0,0,0,0.0,0,17,17,10,3,17,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
d39eb2d69131d7a6a8bda29dcac31342bb1a712e,org.elasticsearch.cluster.metadata.IndexGraveyard$IndexGraveyardDiff.apply(Lorg/elasticsearch/cluster/metadata/MetaData$Custom;)Lorg/elasticsearch/cluster/metadata/IndexGraveyard;,org.elasticsearch.cluster.metadata.IndexGraveyard$IndexGraveyardDiff,0.0,0,0,0,0.0,0.0,0,0,222.544,36.4583,20251.1,742.961,100,47,1125.06,555.459,95.8949,56.0789,62.9517,36.8139,3,1,1,0,3,0.0,0,0,0.0,0,13,13,7,1,13,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
e1bfe23c2225da825f3fd1cb205c13e53d5989eb,org.elasticsearch.search.aggregations.metrics.stats.extended.InternalExtendedStats.doReduce(Ljava/util/List;Lorg/elasticsearch/search/aggregations/InternalAggregation$ReduceContext;)Lorg/elasticsearch/search/aggregations/metrics/stats/extended/InternalExtendedStats;,org.elasticsearch.search.aggregations.metrics.stats.extended.InternalExtendedStats,0.0,0,0,0,0.0,0.0,0,0,222.544,37.9167,18744.4,705.637,89,47,1041.36,494.358,95.3003,55.7312,62.0939,36.3122,3,2,2,0,9,0.0,0,0,0.0,0,14,14,8,2,14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
6b23ee80404ea8cb143abd776968854e263275b9,org.elasticsearch.search.aggregations.AggregatorFactories$Builder.build(Lorg/elasticsearch/search/internal/SearchContext;Lorg/elasticsearch/search/aggregations/AggregatorFactory;)Lorg/elasticsearch/search/aggregations/AggregatorFactories;,org.elasticsearch.search.aggregations.AggregatorFactories$Builder,0.0,0,0,0,0.0,0.0,0,0,222.544,43.75,26974.5,899.433,111,47,1498.58,616.559,91.5285,53.5254,56.8559,33.2491,5,1,1,3,3,0.0,0,0,0.0,0,16,16,12,2,16,16,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
371c73e14023917f3892090d2d3d7ff9ac1216b9,org.elasticsearch.search.aggregations.AggregatorFactories$Builder.build(Lorg/elasticsearch/search/aggregations/support/AggregationContext;Lorg/elasticsearch/search/aggregations/AggregatorFactory;)Lorg/elasticsearch/search/aggregations/AggregatorFactories;,org.elasticsearch.search.aggregations.AggregatorFactories$Builder,0.0,0,0,0,0.0,0.0,0,0,222.544,43.75,26974.5,899.433,111,47,1498.58,616.559,91.5285,53.5254,56.8559,33.2491,5,1,1,4,3,0.0,0,0,0.0,0,16,16,12,2,16,16,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,
78574d248cf10dad1c5a566fda79e1e0c94afe43,org.elasticsearch.search.aggregations.AggregatorFactories$Builder.build(Lorg/elasticsearch/search/aggregations/support/AggregationContext;Lorg/elasticsearch/search/aggregations/AggregatorFactory;)Lorg/elasticsearch/search/aggregations/AggregatorFactories;,org.elasticsearch.search.aggregations.AggregatorFactories$Builder,0.0,0,0,0,0.0,0.0,0,0,222.544,43.75,26974.5,899.433,111,47,1498.58,616.559,91.5285,53.5254,56.8559,33.2491,5,1,1,4,3,0.0,0,0,0.0,0,16,16,12,2,16,16,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
e6aaaf11ed4a1b8f595f920de1840938eddb7a97,org.elasticsearch.search.aggregations.AggregatorFactories$Builder.build(Lorg/elasticsearch/search/aggregations/support/AggregationContext;Lorg/elasticsearch/search/aggregations/AggregatorFactory;)Lorg/elasticsearch/search/aggregations/AggregatorFactories;,org.elasticsearch.search.aggregations.AggregatorFactories$Builder,0.0,0,0,0,0.0,0.0,0,0,222.544,43.75,26974.5,899.433,111,47,1498.58,616.559,91.5285,53.5254,56.8559,33.2491,5,1,1,4,3,0.0,0,0,0.0,0,16,16,12,2,16,16,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
c8ca015c0bd28caf4fd84862679afc63a9e7d2ac,org.elasticsearch.search.aggregations.AggregatorFactories$Builder.build(Lorg/elasticsearch/search/internal/SearchContext;Lorg/elasticsearch/search/aggregations/AggregatorFactory;)Lorg/elasticsearch/search/aggregations/AggregatorFactories;,org.elasticsearch.search.aggregations.AggregatorFactories$Builder,0.0,0,0,0,0.0,0.0,0,0,222.544,45.2083,28124.7,924.824,112,47,1562.49,622.114,90.4997,52.9238,55.3717,32.3811,5,1,1,3,3,0.0,0,0,0.0,0,17,17,12,2,17,17,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
64418526187d4666f7001c79c5aac1f6cc35c8cc,org.elasticsearch.common.xcontent.support.AbstractXContentParser.readList(Lorg/elasticsearch/common/xcontent/XContentParser;Lorg/elasticsearch/common/xcontent/support/AbstractXContentParser$MapFactory;)Ljava/util/List;,org.elasticsearch.common.xcontent.support.AbstractXContentParser,0.0,0,0,0,0.0,0.0,0,0,222.544,48.125,33949.0,1048.46,127,47,1886.05,705.433,86.9833,50.8674,50.4005,29.474,6,1,1,3,4,0.0,0,0,0.0,0,20,21,13,2,20,21,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
6dc03ecb10328353e682f5991537af46e80b1fe2,org.elasticsearch.action.admin.indices.segments.IndicesSegmentsRequestTests.setupIndex()V,org.elasticsearch.action.admin.indices.segments.IndicesSegmentsRequestTests,0.0,0,0,0,0.0,0.0,0,0,223.067,20.9706,10775.0,487.842,92,48,598.613,513.817,96.5301,56.4504,83.8818,49.0537,2,1,1,0,13,0.0714286,1,0,0.0714286,1,13,15,9,0,13,15,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,,,,
28fd684eef75592346e72c92177e7dd86af82608,org.elasticsearch.ingest.PipelineFactoryTests.testCreateUnusedProcessorOptions()V,org.elasticsearch.ingest.PipelineFactoryTests,0.0,0,0,0,0.0,0.0,0,0,223.067,20.9706,12531.8,539.523,107,48,696.213,597.591,98.681,57.7082,66.7675,39.0453,1,0,0,0,1,0.0,0,0,0.0,0,11,11,9,0,11,11,9,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,,
5910b17ece360ab03cb86cbfa46bd822c6e0da6b,org.elasticsearch.common.geo.GeoJSONShapeParserTests.testParse_lineString()V,org.elasticsearch.common.geo.GeoJSONShapeParserTests,0.0,0,0,0,0.0,0.0,0,0,223.067,20.9706,13703.0,572.635,117,48,761.28,653.441,93.1919,54.4982,58.8484,34.4143,1,0,0,0,11,0.0,0,0,0.0,0,15,17,6,0,15,17,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,
eb36b82de48750777172ecdc3b019de32535e3f4,org.elasticsearch.indices.recovery.RecoverySourceHandler.finalizeRecovery()V,org.elasticsearch.indices.recovery.RecoverySourceHandler,0.0,0,0,0,0.0,0.0,0,0,223.067,24.6176,14711.3,600.391,107,48,817.294,597.591,87.7456,51.3132,90.6176,52.9927,3,2,2,2,10,0.34375,11,3,0.34375,11,21,33,15,0,21,33,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,
01ca81e2a37c9cd38c6dc44ae567d427c059dbe0,org.elasticsearch.index.engine.internal.InternalEngineTests.setUp()V,org.elasticsearch.index.engine.internal.InternalEngineTests,0.0,0,0,0,0.0,0.0,0,0,223.067,26.4412,19345.2,720.634,131,48,1074.73,731.63,83.2334,48.6745,64.8006,37.8951,3,1,1,0,14,0.0714286,2,0,0.0714286,2,26,26,17,0,26,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
abeefbddea817a7f22ed6c706b31e2761e730510,org.elasticsearch.index.engine.internal.InternalEngineTests.setUp()V,org.elasticsearch.index.engine.internal.InternalEngineTests,0.0,0,0,0,0.0,0.0,0,0,223.067,26.4412,19345.2,720.634,131,48,1074.73,731.63,83.2334,48.6745,64.8006,37.8951,3,1,1,0,14,0.0714286,2,0,0.0714286,2,26,26,17,0,26,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
d65a9d63a2488ca70605f51a25e3f0ae0ed30ddc,org.elasticsearch.index.engine.internal.InternalEngineTests.setUp()V,org.elasticsearch.index.engine.internal.InternalEngineTests,0.0,0,0,0,0.0,0.0,0,0,223.067,26.4412,19345.2,720.634,131,48,1074.73,731.63,83.2334,48.6745,64.8006,37.8951,3,1,1,0,14,0.0714286,2,0,0.0714286,2,26,26,17,0,26,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
c1ba4fdcb45fd7e2b50f0e5d236522b3e71cd7bc,org.elasticsearch.search.aggregations.metrics.scripted.ScriptedMetricAggregatorTests.testScriptedMetricWithCombineAccessesScores()V,org.elasticsearch.search.aggregations.metrics.scripted.ScriptedMetricAggregatorTests,0.0,0,0,0,0.0,0.0,0,0,223.067,29.1765,17272.6,668.199,106,48,959.591,592.006,90.5217,52.9367,85.7767,50.1618,2,3,3,0,8,0.181818,4,3,0.181818,4,18,19,14,0,18,19,14,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,
26cbda41ea2dd1c5f24328860b5bfed50933b037,org.elasticsearch.index.analysis.ASCIIFoldingTokenFilterFactoryTests.testPreserveOriginal()V,org.elasticsearch.index.analysis.ASCIIFoldingTokenFilterFactoryTests,0.0,0,0,0,0.0,0.0,0,0,223.067,29.1765,19879.8,733.852,122,48,1104.44,681.365,90.0207,52.6437,71.672,41.9135,1,0,0,0,6,0.0526316,1,0,0.0526316,1,18,20,12,0,18,20,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
3ab85bacdd4b6f6e637e23be19de3a86001026df,org.elasticsearch.rest.action.get.RestHeadAction.handleRequest(Lorg/elasticsearch/rest/RestRequest;Lorg/elasticsearch/rest/RestChannel;)V,org.elasticsearch.rest.action.get.RestHeadAction,0.0,0,0,0,0.0,0.0,0,0,223.067,31.9118,21565.3,774.767,121,48,1198.07,675.78,94.1348,55.0496,86.2459,50.4362,1,0,0,0,14,0.125,2,0,0.0555556,2,14,17,10,2,34,38,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,
9ce0156d395784bc67f0fc306d4f59e4cfc88d46,org.elasticsearch.rest.action.get.RestHeadAction.handleRequest(Lorg/elasticsearch/rest/RestRequest;Lorg/elasticsearch/rest/RestChannel;)V,org.elasticsearch.rest.action.get.RestHeadAction,0.0,0,0,0,0.0,0.0,0,0,223.067,31.9118,21565.3,774.767,121,48,1198.07,675.78,94.1348,55.0496,86.2459,50.4362,1,0,0,0,14,0.125,2,0,0.0555556,2,14,17,10,2,34,38,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,
bdf146ded657052b6bfcd71b75d7e466f907b71c,org.elasticsearch.rest.action.get.RestHeadAction.handleRequest(Lorg/elasticsearch/rest/RestRequest;Lorg/elasticsearch/rest/RestChannel;)V,org.elasticsearch.rest.action.get.RestHeadAction,0.0,0,0,0,0.0,0.0,0,0,223.067,31.9118,21565.3,774.767,121,48,1198.07,675.78,94.1348,55.0496,86.2459,50.4362,1,0,0,0,14,0.125,2,0,0.0555556,2,14,17,10,2,34,38,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,
2314b8665b125180359421a86ada50ea94906efe,org.elasticsearch.rest.action.get.RestHeadAction.handleRequest(Lorg/elasticsearch/rest/RestRequest;Lorg/elasticsearch/rest/RestChannel;)V,org.elasticsearch.rest.action.get.RestHeadAction,0.0,0,0,0,0.0,0.0,0,0,223.067,31.9118,21565.3,774.767,121,48,1198.07,675.78,94.1348,55.0496,90.4995,52.9237,1,0,0,0,14,0.176471,3,0,0.0810811,3,14,17,10,2,34,38,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,
d39eb2d69131d7a6a8bda29dcac31342bb1a712e,org.elasticsearch.indices.IndicesService.deleteIndexStoreIfDeletionAllowed(Ljava/lang/String;Lorg/elasticsearch/index/Index;Lorg/elasticsearch/index/IndexSettings;Lorg/elasticsearch/indices/IndicesService$IndexDeletionAllowedPredicate;)V,org.elasticsearch.indices.IndicesService,0.0,0,0,0,0.0,0.0,0,0,223.067,32.8235,17231.9,667.148,94,48,957.328,524.986,88.7496,51.9004,86.7163,50.7113,5,2,2,2,8,0.230769,6,0,0.230769,6,20,26,11,4,20,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
437c43cd7fe3906e96cfc4eb878bedeb250d5db9,org.elasticsearch.action.admin.cluster.health.TransportClusterHealthAction.clusterHealth(Lorg/elasticsearch/action/admin/cluster/health/ClusterHealthRequest;Lorg/elasticsearch/cluster/ClusterState;IILorg/elasticsearch/common/unit/TimeValue;)Lorg/elasticsearch/action/admin/cluster/health/ClusterHealthResponse;,org.elasticsearch.action.admin.cluster.health.TransportClusterHealthAction,0.0,0,0,0,0.0,0.0,0,0,223.067,33.7353,20913.5,759.076,111,48,1161.86,619.931,90.052,52.662,71.9209,42.059,3,1,1,2,7,0.0526316,1,0,0.0526316,1,18,21,9,5,18,21,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
f47b77199d659e9707eec3e016057e414e2f0716,org.elasticsearch.index.mapper.multifield.MultiFieldMapper.toXContent(Lorg/elasticsearch/common/xcontent/XContentBuilder;Lorg/elasticsearch/common/xcontent/ToXContent$Params;)Lorg/elasticsearch/common/xcontent/XContentBuilder;,org.elasticsearch.index.mapper.multifield.MultiFieldMapper,0.0,0,0,0,0.0,0.0,0,0,223.067,33.7353,23551.3,821.631,125,48,1308.41,698.12,84.0839,49.1719,61.4627,35.9431,6,2,2,0,4,0.04,1,0,0.04,1,24,27,16,2,24,27,16,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
f85a17ff1a01c4494a15a5337b1ddd083d44b34b,org.elasticsearch.search.aggregations.AggregationBuilder.toXContent(Lorg/elasticsearch/common/xcontent/XContentBuilder;Lorg/elasticsearch/common/xcontent/ToXContent$Params;)Lorg/elasticsearch/common/xcontent/XContentBuilder;,org.elasticsearch.search.aggregations.AggregationBuilder,0.0,0,0,0,0.0,0.0,0,0,223.067,34.6471,23413.8,818.43,121,48,1300.77,675.78,82.4963,48.2435,44.1307,25.8075,8,3,3,0,10,0.0,0,0,0.0,0,26,32,16,2,26,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
39a20c3b5b68578a0c9b93d8bbd62a8c81e227cf,org.elasticsearch.search.aggregations.AggregationBuilder.toXContent(Lorg/elasticsearch/common/xcontent/XContentBuilder;Lorg/elasticsearch/common/xcontent/ToXContent$Params;)Lorg/elasticsearch/common/xcontent/XContentBuilder;,org.elasticsearch.search.aggregations.AggregationBuilder,0.0,0,0,0,0.0,0.0,0,0,223.067,34.6471,23413.8,818.43,121,48,1300.77,675.78,82.4963,48.2435,44.1307,25.8075,8,3,3,2,10,0.0,0,0,0.0,0,26,32,16,2,26,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
537769c225c9bfe883cb0d8fd7f3b706581115f2,org.elasticsearch.cluster.DiskUsageTests.randomDiskUsageTest()V,org.elasticsearch.cluster.DiskUsageTests,0.0,0,0,0,0.0,0.0,0,0,223.067,37.3824,24635.9,846.667,118,48,1368.66,659.026,88.0272,51.4779,51.601,30.176,3,2,2,0,5,0.0,0,0,0.0,0,20,20,16,0,20,20,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,
371c73e14023917f3892090d2d3d7ff9ac1216b9,org.elasticsearch.common.joda.Joda$EpochTimeParser.parseInto(LDateTimeParserBucket;LString;I)I,org.elasticsearch.common.joda.Joda$EpochTimeParser,0.0,0,0,0,0.0,0.0,0,0,223.067,37.3824,27558.8,912.376,132,48,1531.05,737.215,83.1392,48.6194,59.8131,34.9784,6,1,1,0,1,0.0384615,1,0,0.0384615,1,25,28,18,3,25,28,18,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,,,,
78574d248cf10dad1c5a566fda79e1e0c94afe43,org.elasticsearch.common.joda.Joda$EpochTimeParser.parseInto(LDateTimeParserBucket;LString;I)I,org.elasticsearch.common.joda.Joda$EpochTimeParser,0.0,0,0,0,0.0,0.0,0,0,223.067,37.3824,27558.8,912.376,132,48,1531.05,737.215,83.1392,48.6194,59.8131,34.9784,6,1,1,0,1,0.0384615,1,0,0.0384615,1,25,28,18,3,25,28,18,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,
e6aaaf11ed4a1b8f595f920de1840938eddb7a97,org.elasticsearch.common.joda.Joda$EpochTimeParser.parseInto(LDateTimeParserBucket;LString;I)I,org.elasticsearch.common.joda.Joda$EpochTimeParser,0.0,0,0,0,0.0,0.0,0,0,223.067,37.3824,27558.8,912.376,132,48,1531.05,737.215,83.1392,48.6194,59.8131,34.9784,6,1,1,0,1,0.0384615,1,0,0.0384615,1,25,28,18,3,25,28,18,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,,,,
c42f7708be601cf195661d7e0c13570e0223fee8,org.elasticsearch.common.lucene.all.AllEntries.boost(I)F,org.elasticsearch.common.lucene.all.AllEntries,0.0,0,0,0,0.0,0.0,0,0,223.067,37.3824,27976.4,921.569,134,48,1554.24,748.385,87.7369,51.3081,74.3901,43.503,5,3,3,1,2,0.0952381,2,1,0.0952381,2,19,19,14,1,19,19,14,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
f24ca5188a39a9d8bd48f76bb7cbae2f7897e83d,org.elasticsearch.painless.BasicExpressionTests.testReturnConstant()V,org.elasticsearch.painless.BasicExpressionTests,0.0,0,0,0,0.0,0.0,0,0,223.421,4.0,2231.52,170.766,101,46,123.973,557.88,88.5632,51.7913,68.3865,39.9921,1,0,0,0,1,0.0454545,1,1,0.0454545,1,21,21,19,0,21,21,19,0,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,,,,
b987615f5e96cb6f568e025a449d1f4d7e5402df,org.elasticsearch.action.admin.cluster.snapshots.create.TransportCreateSnapshotAction.masterOperation(Lorg/elasticsearch/action/admin/cluster/snapshots/create/CreateSnapshotRequest;Lorg/elasticsearch/cluster/ClusterState;Lorg/elasticsearch/action/ActionListener;)V,org.elasticsearch.action.admin.cluster.snapshots.create.TransportCreateSnapshotAction,0.0,0,0,0,0.0,0.0,0,0,223.421,42.75,23141.0,812.059,98,46,1285.61,541.309,96.4891,56.4264,63.6053,37.1961,1,0,0,0,16,0.0,0,0,0.0,0,13,13,2,3,41,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
3f6a3c01dadb1951b597ffdbd068359a2fbc84c8,org.elasticsearch.discovery.zen.NodeJoinControllerTests.setUp()V,org.elasticsearch.discovery.zen.NodeJoinControllerTests,0.0,0,0,0,0.0,0.0,0,0,223.421,45.125,26171.3,881.49,105,46,1453.96,579.974,97.427,56.9749,85.7869,50.1678,1,0,0,0,15,0.0769231,1,0,0.0769231,1,12,13,6,0,12,13,6,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
00665663575b3d42bd3beeb6b3b558ffdb9e7306,org.elasticsearch.indices.cache.filter.terms.IndicesTermsFilterCache$1.call()Lorg/elasticsearch/indices/cache/filter/terms/IndicesTermsFilterCache$TermsFilterValue;,org.elasticsearch.indices.cache.filter.terms.IndicesTermsFilterCache$1,0.0,0,0,0,0.0,0.0,0,0,223.421,47.5,26236.9,882.962,100,46,1457.61,552.356,95.924,56.0959,62.9937,36.8384,3,1,1,0,16,0.0,0,0,0.0,0,13,13,8,0,13,13,8,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
4a15106d6a76d7e506c4966b6b5bafceca3853c9,org.elasticsearch.search.SearchService.executeQueryPhase(Lorg/elasticsearch/search/internal/InternalScrollSearchRequest;)Lorg/elasticsearch/search/query/ScrollQuerySearchResult;,org.elasticsearch.search.SearchService,0.0,0,0,0,0.0,0.0,0,0,223.421,64.125,43566.4,1238.13,123,46,2420.36,679.398,88.0989,51.5198,51.6026,30.1769,2,1,1,2,17,0.0,0,0,0.0,0,20,20,15,1,20,20,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,
c6629722302b820dcee41735a45381b7f6b0e893,org.elasticsearch.test.integration.document.DocumentActionsTests.testIndexActions()V,org.elasticsearch.test.integration.document.DocumentActionsTests,0.0,0,0,0,0.0,0.0,0,0,2233.1,99.0476,1011710.0,10077.9,1237,306,56206.2,10214.4,44.0087,25.7361,0.730192,0.427013,8,1,1,0,79,0.025,3,0,0.025,3,117,140,122,0,117,140,122,0,2,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,,,,
046abdc281c321cd2128ee7684c0edfcaca07203,org.elasticsearch.search.aggregations.pipeline.serialdiff.SerialDiffIT.testInvalidLagSize()V,org.elasticsearch.search.aggregations.pipeline.serialdiff.SerialDiffIT,0.0,0,0,0,0.0,0.0,0,0,224.0,18.0,8042.35,401.41,80,48,446.797,446.797,93.8931,54.9083,59.9619,35.0655,2,1,1,0,16,0.0,0,0,0.0,0,16,16,3,0,16,16,3,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,
22e63b478306fb3cab6ba8967db6e1f2b73cdfd8,org.elasticsearch.search.aggregations.pipeline.serialdiff.SerialDiffIT.testInvalidLagSize()V,org.elasticsearch.search.aggregations.pipeline.serialdiff.SerialDiffIT,0.0,0,0,0,0.0,0.0,0,0,224.0,18.0,8042.35,401.41,80,48,446.797,446.797,93.8931,54.9083,59.9619,35.0655,2,1,1,0,16,0.0,0,0,0.0,0,16,16,3,0,16,16,3,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,
