Hash,LongName,Parent,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI,MIMS,MISEI,MISM,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,WarningCritical,WarningMajor,WarningMinor,Basic Rules,Brace Rules,Controversial Rules,Design Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,Migration Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Number of Bugs
21586825d367940e1c79cf289e97310daab1200d,com.hazelcast.query.impl.getters.GetterFactoryTest.newFieldGetter_whenExtractingFromSimpleFieldAndParentIsNonEmptyMultiResult_thenInferReturnType()V,com.hazelcast.query.impl.getters.GetterFactoryTest,0.0,0,0,0,0.0,0.0,0,0,134.544,13.8462,3911.35,248.247,56,33,217.297,282.486,107.736,63.0036,79.8314,46.685,1,0,0,0,4,0.0,0,0,0.0,0,8,10,5,0,8,10,5,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
3ae84d3ccc5773409c22068dce38cc5e5b6b37a6,com.hazelcast.spring.TestBeansApplicationContext.test()V,com.hazelcast.spring.TestBeansApplicationContext,0.0,0,0,0,0.0,0.0,0,0,134.544,13.8462,7822.69,394.068,112,33,434.594,564.972,92.9028,54.3291,58.4314,34.1704,1,0,0,0,3,0.0,0,0,0.0,0,16,21,13,0,16,21,13,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
5fe534734d912f88bed5098f3b36f3e2872c8319,com.hazelcast.instance.MemberImpl.<init>(Lcom/hazelcast/nio/Address;ZLjava/lang/String;Lcom/hazelcast/instance/HazelcastInstanceImpl;Ljava/util/Map;)V,com.hazelcast.instance.MemberImpl,0.0,0,0,0,0.0,0.0,0,0,134.544,14.6154,4644.72,278.381,63,33,258.04,317.797,101.735,59.494,71.275,41.6813,2,1,1,4,1,0.0,0,0,0.0,0,11,11,7,5,11,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39cd56204db3d9e9836da4068902f82749e2bfc7,com.hazelcast.partition.impl.InternalPartitionServiceImplTest.test_setInitialState_listenerShouldNOTBeCalled()V,com.hazelcast.partition.impl.InternalPartitionServiceImplTest,0.0,0,0,0,0.0,0.0,0,0,134.544,16.9231,5122.0,297.139,60,33,284.556,302.664,101.988,59.6424,71.641,41.8953,2,1,1,0,2,0.0,0,0,0.0,0,11,13,9,0,11,13,9,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
f773ece7c5225d2f8603c0d7438318533b603a7e,com.hazelcast.map.impl.recordstore.AbstractEvictableRecordStore.isIdleExpired(Lcom/hazelcast/map/impl/record/Record;JZ)Lcom/hazelcast/map/impl/record/Record;,com.hazelcast.map.impl.recordstore.AbstractEvictableRecordStore,0.0,0,0,0,0.0,0.0,0,0,134.544,16.9231,5378.1,306.963,63,33,298.783,317.797,103.049,60.2624,95.7875,56.0161,3,1,1,1,4,0.0909091,1,0,0.0909091,1,10,11,7,3,10,11,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62badb9cd1cca47fb0ee15054d06e5c09c86f0f6,com.hazelcast.ringbuffer.impl.RingbufferAbstractTest.readManyAsync_whenMoreAvailableThanMaximum()V,com.hazelcast.ringbuffer.impl.RingbufferAbstractTest,0.0,0,0,0,0.0,0.0,0,0,134.544,16.9231,6231.77,338.642,73,33,346.209,368.241,99.7891,58.3562,68.3662,39.9802,1,0,0,0,5,0.0,0,0,0.0,0,12,15,9,0,12,15,9,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
eed2a8c40d592a8e99645faac48f99069eaeaab2,com.hazelcast.client.impl.ClientEngineImpl.<init>(Lcom/hazelcast/instance/Node;)V,com.hazelcast.client.impl.ClientEngineImpl,0.0,0,0,0,0.0,0.0,0,0,134.544,17.6923,7853.73,395.11,88,33,436.318,443.907,98.8173,57.7879,66.9642,39.1604,1,0,0,1,7,0.0,0,0,0.0,0,12,13,9,1,12,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48ccb689ade8d8b2bd589727a2bc6768649d74a0,com.hazelcast.nio.serialization.SerializationTest$DummyValue.equals(Ljava/lang/Object;)Z,com.hazelcast.nio.serialization.SerializationTest$DummyValue,0.0,0,0,0,0.0,0.0,0,0,134.544,18.4615,6332.65,342.287,68,33,351.814,343.019,103.438,60.4903,74.2421,43.4164,7,1,1,0,0,0.0,0,0,0.0,0,9,12,10,1,9,12,10,0,0,9,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f773ece7c5225d2f8603c0d7438318533b603a7e,com.hazelcast.map.impl.recordstore.AbstractEvictableRecordStore.isTTLExpired(Lcom/hazelcast/map/impl/record/Record;JZ)Lcom/hazelcast/map/impl/record/Record;,com.hazelcast.map.impl.recordstore.AbstractEvictableRecordStore,0.0,0,0,0,0.0,0.0,0,0,134.544,19.2308,6693.52,355.17,69,33,371.862,348.063,98.0954,57.3657,86.3437,50.4934,4,1,1,1,3,0.0714286,1,0,0.0714286,1,13,14,9,3,13,14,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4f7d7a49a64a09739556c76f1e55ca354b652b1f,com.hazelcast.spi.impl.operationexecutor.classic.DefaultScheduleQueue.take()Ljava/lang/Object;,com.hazelcast.spi.impl.operationexecutor.classic.DefaultScheduleQueue,0.0,0,0,0,0.0,0.0,0,0,134.544,20.7692,8905.3,429.634,85,33,494.739,428.773,85.9574,50.2675,48.9204,28.6084,6,2,2,1,0,0.0,0,0,0.0,0,25,29,17,0,25,29,17,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4f7f6d1b9c875c79b707d4c0b9e23bd5aa3b709c,com.hazelcast.spi.impl.operationexecutor.classic.DefaultScheduleQueue.take()Ljava/lang/Object;,com.hazelcast.spi.impl.operationexecutor.classic.DefaultScheduleQueue,0.0,0,0,0,0.0,0.0,0,0,134.544,20.7692,8905.3,429.634,85,33,494.739,428.773,85.9574,50.2675,48.9204,28.6084,6,2,2,1,0,0.0,0,0,0.0,0,25,29,17,0,25,29,17,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0a00c1a6ac6c6b71c59b23615ab208abcbca6fe5,com.hazelcast.client.cache.impl.AbstractClientInternalCacheProxy.storeInNearCache(Lcom/hazelcast/nio/serialization/Data;Lcom/hazelcast/nio/serialization/Data;Ljava/lang/Object;JZ)V,com.hazelcast.client.cache.impl.AbstractClientInternalCacheProxy,0.0,0,0,0,0.0,0.0,0,0,134.544,22.3077,7877.01,395.89,70,33,437.612,353.108,96.59,56.4854,64.1582,37.5194,5,1,1,8,3,0.0,0,0,0.0,0,14,16,9,5,14,16,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
e5e53e202cc7d357b787d2e3e4f6b538bdc7c98e,com.hazelcast.client.cache.impl.AbstractClientInternalCacheProxy.storeInNearCache(Lcom/hazelcast/nio/serialization/Data;Lcom/hazelcast/nio/serialization/Data;Ljava/lang/Object;JZ)V,com.hazelcast.client.cache.impl.AbstractClientInternalCacheProxy,0.0,0,0,0,0.0,0.0,0,0,134.544,22.3077,7877.01,395.89,70,33,437.612,353.108,96.59,56.4854,64.1582,37.5194,5,1,1,8,3,0.0,0,0,0.0,0,14,16,9,5,14,16,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f14335f0738e0a36ca3d178c49b30aa2fae90d4b,com.hazelcast.client.spi.impl.discovery.DiscoveryAddressTranslator.translate(Lcom/hazelcast/nio/Address;)Lcom/hazelcast/nio/Address;,com.hazelcast.client.spi.impl.discovery.DiscoveryAddressTranslator,0.0,0,0,0,0.0,0.0,0,0,134.544,23.0769,10709.6,485.866,92,33,594.98,464.084,86.8967,50.8168,75.3895,44.0874,6,1,1,0,1,0.115385,3,0,0.115385,3,23,31,16,1,23,31,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
672424ae3e81b7dff16a562e99f25ca8745ac130,com.hazelcast.instance.Node.<init>(Lcom/hazelcast/instance/HazelcastInstanceImpl;Lcom/hazelcast/config/Config;Lcom/hazelcast/instance/NodeContext;)V,com.hazelcast.instance.Node,0.0,0,0,0,0.0,0.0,0,0,1346.82,148.5,675392.0,7697.87,595,200,37521.8,4548.09,50.4404,29.4973,13.7125,8.01898,13,4,4,1,57,0.040404,4,0,0.040404,4,95,99,70,3,95,99,70,4,6,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
e78b610375a31d161665d2990bb6baa41933e0ee,com.hazelcast.instance.Node.<init>(Lcom/hazelcast/instance/HazelcastInstanceImpl;Lcom/hazelcast/config/Config;Lcom/hazelcast/instance/NodeContext;)V,com.hazelcast.instance.Node,0.0,0,0,0,0.0,0.0,0,0,1346.82,148.5,675392.0,7697.87,595,200,37521.8,4548.09,50.4404,29.4973,13.7125,8.01898,13,4,4,1,57,0.040404,4,0,0.040404,4,95,99,70,3,95,99,70,4,6,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
02f9bd52035dad6991901e12673ec1caf776f8ed,com.hazelcast.query.SqlPredicate.createPredicate(Ljava/lang/String;)Lcom/hazelcast/query/Predicate;,com.hazelcast.query.SqlPredicate,0.0,0,0,0,0.0,0.0,0,0,1349.11,126.0,1100990.0,10662.4,1141,202,61166.1,8738.02,37.7762,22.0914,-18.4522,0.0,27,17,4,3,25,0.0,0,0,0.0,0,138,139,126,1,138,139,126,0,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1
0782ae070ed4bcf6034b0988c50f31d181d06979,com.hazelcast.map.mapstore.MapStoreDataLoadingContinuesWhenNodeJoins$4.run()V,com.hazelcast.map.mapstore.MapStoreDataLoadingContinuesWhenNodeJoins$4,0.0,0,0,0,0.0,0.0,0,0,135.258,13.125,3310.38,222.119,50,33,183.91,252.22,101.527,59.3725,98.6077,57.6653,2,1,1,0,4,0.142857,2,0,0.142857,2,12,14,6,0,12,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
c286b98b7d97e53a5254b362ad6d2fbb26411362,com.hazelcast.map.mapstore.MapStoreDataLoadingContinuesWhenNodeJoins$4.run()V,com.hazelcast.map.mapstore.MapStoreDataLoadingContinuesWhenNodeJoins$4,0.0,0,0,0,0.0,0.0,0,0,135.258,13.125,3310.38,222.119,50,33,183.91,252.22,101.527,59.3725,98.6077,57.6653,2,1,1,0,4,0.142857,2,0,0.142857,2,12,15,6,0,12,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb05f578839f65ea248a79d9fd33398018fc6aa9,com.hazelcast.query.QueryTest.testAddMapIndexAfterAddingEntry()V,com.hazelcast.query.QueryTest,0.0,0,0,0,0.0,0.0,0,0,135.258,14.0,3742.94,241.069,53,33,207.941,267.353,102.864,60.1541,72.8017,42.5741,1,1,1,0,5,0.0,0,0,0.0,0,11,11,6,0,11,11,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92a7d8d75e07a447fc3ea7f5fa21bd4c15899a3b,com.hazelcast.internal.nearcache.AbstractNearCachePreloaderTest.testCreateStoreFile_withInvalidDirectory()V,com.hazelcast.internal.nearcache.AbstractNearCachePreloaderTest,0.0,0,0,0,0.0,0.0,0,0,135.258,14.0,4378.53,267.641,62,33,243.252,312.752,99.3417,58.0945,67.7207,39.6028,1,0,0,0,6,0.0,0,0,0.0,0,13,15,6,0,13,15,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5917446b9901b1bc4ab314eb8c106e22ca50f3e3,com.hazelcast.client.cache.impl.AbstractClientCacheProxy.getAndReplace(LK;LV;LExpiryPolicy;)LV;,com.hazelcast.client.cache.impl.AbstractClientCacheProxy,0.0,0,0,0,0.0,0.0,0,0,135.258,14.875,3451.63,228.393,46,33,191.757,232.042,106.621,62.3515,78.3243,45.8037,2,1,1,0,2,0.0,0,0,0.0,0,9,9,4,3,9,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
f745f9d46756c8cc57388c8172c0eafbd70c9c46,com.hazelcast.client.cache.impl.AbstractClientCacheProxy.getAndReplace(LK;LV;LExpiryPolicy;)LV;,com.hazelcast.client.cache.impl.AbstractClientCacheProxy,0.0,0,0,0,0.0,0.0,0,0,135.258,14.875,3451.63,228.393,46,33,191.757,232.042,106.621,62.3515,78.3243,45.8037,2,1,1,0,2,0.0,0,0,0.0,0,9,9,4,3,9,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
42c497fd2cd5fae3f6097086045dc581c227ac64,com.hazelcast.spi.impl.operationservice.impl.Invocation.notifyCallTimeout()V,com.hazelcast.spi.impl.operationservice.impl.Invocation,0.0,0,0,0,0.0,0.0,0,0,135.258,14.875,4427.09,269.616,59,33,245.949,297.619,95.7758,56.0093,81.1277,47.4431,3,1,1,2,7,0.0588235,1,0,0.0588235,1,16,20,9,0,16,20,9,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
c1bd7cec56c01177eaaa9a9c81c411e70652dd6b,com.hazelcast.spi.impl.operationservice.impl.Invocation.notifyCallTimeout()V,com.hazelcast.spi.impl.operationservice.impl.Invocation,0.0,0,0,0,0.0,0.0,0,0,135.258,14.875,4427.09,269.616,59,33,245.949,297.619,96.8214,56.6207,83.1727,48.639,3,1,1,2,7,0.0625,1,0,0.0625,1,15,19,9,0,15,19,9,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
99c4072079a42e89bb3611d3ebb8a9f4e4e4ebf0,com.hazelcast.map.operation.EntryOperation.pickEventTypeOrNull(Ljava/util/Map$Entry;)Lcom/hazelcast/core/EntryEventType;,com.hazelcast.map.operation.EntryOperation,0.0,0,0,0,0.0,0.0,0,0,135.258,14.875,4802.26,284.641,64,33,266.792,322.841,95.1228,55.6274,80.2875,46.9517,4,2,2,2,1,0.0588235,1,0,0.0588235,1,16,17,10,1,16,17,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed777f64e4d046bb45ae4ee062b463e33526e3ad,com.hazelcast.jca.ManagedConnectionImpl.<init>(LConnectionRequestInfo;LManagedConnectionFactoryImpl;)V,com.hazelcast.jca.ManagedConnectionImpl,0.0,0,0,0,0.0,0.0,0,0,135.258,14.875,5627.65,316.387,75,33,312.647,378.33,102.602,60.0013,72.4246,42.3535,1,0,0,1,6,0.0,0,0,0.0,0,10,13,8,2,10,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f3d355511f73aa791718e4e83607e4b52fcf4924,com.hazelcast.impl.BlockingQueueManager$14.remove()V,com.hazelcast.impl.BlockingQueueManager$14,0.0,0,0,0,0.0,0.0,0,0,135.258,15.75,4369.71,267.281,55,33,242.761,277.442,100.801,58.9482,70.0302,40.9533,3,2,2,0,4,0.0,0,0,0.0,0,12,12,7,0,12,12,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534b95d1b9d26ff221548d74c8f6c001882c35d,com.hazelcast.nio.serialization.PortableTest.testPortableNestedInOthers()V,com.hazelcast.nio.serialization.PortableTest,0.0,0,0,0,0.0,0.0,0,0,135.258,15.75,5561.44,313.9,70,33,308.969,353.108,101.417,59.3081,70.7146,41.3536,1,0,0,0,6,0.0,0,0,0.0,0,11,12,6,0,11,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86e644a81da211985db4f4dd03e021f90f1b0616,com.hazelcast.spi.impl.servicemanager.impl.ServiceManagerImpl.registerCoreServices()V,com.hazelcast.spi.impl.servicemanager.impl.ServiceManagerImpl,0.0,0,0,0,0.0,0.0,0,0,135.258,15.75,6038.14,331.591,76,33,335.452,383.374,102.533,59.961,72.3252,42.2954,1,0,0,1,8,0.0,0,0,0.0,0,10,11,8,0,10,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f4c4f6884c633287e7632d62481e06c9f0b762f5,com.hazelcast.test.mocknetwork.MockConnectionManager$1.run()V,com.hazelcast.test.mocknetwork.MockConnectionManager$1,0.0,0,0,0,0.0,0.0,0,0,135.258,16.625,4864.06,287.078,58,33,270.225,292.575,105.186,61.5121,76.3554,44.6523,3,1,1,0,6,0.0,0,0,0.0,0,9,9,5,0,9,9,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
237ded5a5370be91f04df1fc1208e3a4d8727ba1,com.hazelcast.cluster.JoinStressTest.updateFactory(Lcom/hazelcast/cluster/impl/ClusterDataSerializerHook$ClusterDataSerializerFactoryImpl;)V,com.hazelcast.cluster.JoinStressTest,0.0,0,0,0,0.0,0.0,0,0,135.258,16.625,5367.24,306.549,64,33,298.18,322.841,107.042,62.5975,103.517,60.5364,1,0,0,1,0,0.111111,1,0,0.111111,1,8,12,6,1,8,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009d4a90be3c901942a0a89cf29a92c074231f1,com.hazelcast.util.CollectionTxnUtilTest.testBefore()V,com.hazelcast.util.CollectionTxnUtilTest,0.0,0,0,0,0.0,0.0,0,0,135.258,17.5,5296.61,303.854,60,33,294.256,302.664,99.2822,58.0598,67.7367,39.6121,2,1,1,0,6,0.0,0,0,0.0,0,13,13,9,0,13,13,9,0,1,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0
4ac9450aa6da5a4353517409635a0516daf80fd4,com.hazelcast.spi.impl.operationservice.impl.InvocationNestedLocalTest.whenGeneric_callsPartitionSpecific()V,com.hazelcast.spi.impl.operationservice.impl.InvocationNestedLocalTest,0.0,0,0,0,0.0,0.0,0,0,135.258,17.5,5473.17,310.57,62,33,304.065,312.752,103.592,60.5801,73.8526,43.1887,1,0,0,0,7,0.0,0,0,0.0,0,10,13,7,0,10,13,7,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
fe5fe72b500ec87086cc396cfea16d1fa6abf951,com.hazelcast.internal.management.dto.SlowOperationDTO.fromJson(LJsonObject;)V,com.hazelcast.internal.management.dto.SlowOperationDTO,0.0,0,0,0,0.0,0.0,0,0,135.258,17.5,5738.0,320.509,65,33,318.778,327.886,100.163,58.5746,69.007,40.3549,2,1,1,2,5,0.0,0,0,0.0,0,12,13,8,1,12,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ca2889e9b466af9d0cb2f754b689c282072f790,com.hazelcast.spi.impl.BasicOperationScheduler.isAllowedToRunInCurrentThread(I)Z,com.hazelcast.spi.impl.BasicOperationScheduler,0.0,0,0,0,0.0,0.0,0,0,135.258,17.5,6002.83,330.297,68,33,333.491,343.019,92.6695,54.1927,95.051,55.5854,5,1,1,1,1,0.28,7,0,0.28,7,18,30,12,1,18,30,12,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
810540661cf0b9662e3e1bc9b5dabc53a3c052f1,com.hazelcast.client.ringbuffer.RingbufferTest.init()V,com.hazelcast.client.ringbuffer.RingbufferTest,0.0,0,0,0,0.0,0.0,0,0,135.258,17.5,6179.38,336.742,70,33,343.299,353.108,101.417,59.3081,70.7146,41.3536,1,0,0,0,9,0.0,0,0,0.0,0,11,13,8,0,11,13,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86234067a9384df7e9b2ea44c7bfe7a9f1881c1a,com.hazelcast.internal.nearcache.impl.invalidation.Invalidator.<init>(Ljava/lang/String;Lcom/hazelcast/core/IFunction;Lcom/hazelcast/spi/NodeEngine;)V,com.hazelcast.internal.nearcache.impl.invalidation.Invalidator,0.0,0,0,0,0.0,0.0,0,0,135.258,17.5,7238.71,374.203,82,33,402.15,413.64,102.138,59.7299,71.7551,41.9621,1,0,0,2,5,0.0,0,0,0.0,0,10,10,8,3,10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d2224fa4e0aefcdb120261cb8a3f89ada84cc796,com.hazelcast.cluster.ClusterJoinTest.testJoin_With_DifferentBuildNumber(Lcom/hazelcast/config/Config;)V,com.hazelcast.cluster.ClusterJoinTest,0.0,0,0,0,0.0,0.0,0,0,135.258,17.5,7326.98,377.239,83,33,407.055,418.685,96.6243,56.5054,63.8003,37.3101,1,1,1,2,4,0.0,0,0,0.0,0,14,17,10,1,14,17,10,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
64e6895fb50f6d48c0f1c85f7a238cd54de22e24,com.hazelcast.concurrent.lock.AwaitOperation.shouldWait()Z,com.hazelcast.concurrent.lock.AwaitOperation,0.0,0,0,0,0.0,0.0,0,0,135.258,18.375,5932.21,327.701,64,33,329.567,322.841,100.963,59.0426,70.4669,41.2087,5,1,1,0,5,0.0,0,0,0.0,0,11,13,8,0,11,13,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c17e8f909ac598d6898f2c226d32b52167fd611a,com.hazelcast.map.EvictionMaxSizePolicyTest.testUsedHeapSizePolicy()V,com.hazelcast.map.EvictionMaxSizePolicyTest,0.0,0,0,0,0.0,0.0,0,0,135.258,18.375,5932.21,327.701,64,33,329.567,322.841,101.883,59.5806,71.3869,41.7467,1,0,0,0,7,0.0,0,0,0.0,0,11,12,8,0,11,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16702ec52d2e403b481e9b68023f93e5465ceb7c,com.hazelcast.client.util.ClientDelegatingFuture$DelegatingExecutionCallback.onResponse(Lcom/hazelcast/client/impl/protocol/ClientMessage;)V,com.hazelcast.client.util.ClientDelegatingFuture$DelegatingExecutionCallback,0.0,0,0,0,0.0,0.0,0,0,135.258,18.375,6024.9,331.106,65,33,334.717,327.886,91.7982,53.6832,57.3469,33.5362,6,3,3,0,3,0.0,0,0,0.0,0,19,19,10,1,19,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8e43bb8235773fac1a41d81fb95a67f7e7d89697,com.hazelcast.client.util.ClientDelegatingFuture$DelegatingExecutionCallback.onResponse(Lcom/hazelcast/client/impl/protocol/ClientMessage;)V,com.hazelcast.client.util.ClientDelegatingFuture$DelegatingExecutionCallback,0.0,0,0,0,0.0,0.0,0,0,135.258,18.375,6024.9,331.106,65,33,334.717,327.886,91.7982,53.6832,57.3469,33.5362,6,3,3,0,3,0.0,0,0,0.0,0,19,19,10,1,19,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7aa42803173424324e4bc0c07abdb37e6caba928,com.hazelcast.spi.impl.operationservice.impl.Invocation.getCallTimeoutMillis(J)J,com.hazelcast.spi.impl.operationservice.impl.Invocation,0.0,0,0,0,0.0,0.0,0,0,135.258,19.25,6797.32,358.833,70,33,377.629,353.108,95.4724,55.8318,103.178,60.3381,5,1,1,1,1,0.375,9,0,0.375,9,15,26,10,1,15,26,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4d1364579e205b6ce571799502d81da34f5f06c8,com.hazelcast.spi.impl.operationexecutor.slowoperationdetector.SlowOperationDetector$DetectorThread.getStackTraceOrNull(Lcom/hazelcast/spi/impl/operationexecutor/OperationRunner;Ljava/lang/Object;)Ljava/lang/String;,com.hazelcast.spi.impl.operationexecutor.slowoperationdetector.SlowOperationDetector$DetectorThread,0.0,0,0,0,0.0,0.0,0,0,135.258,19.25,7185.74,372.375,74,33,399.208,373.285,96.7611,56.5854,83.6723,48.9312,3,1,1,1,2,0.0666667,1,0,0.0666667,1,14,17,10,2,14,17,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921cff694583b8638dae2991f427e61d5440a9d,com.hazelcast.client.map.impl.nearcache.MapNearCacheInvalidationFromClientTest.createServerConfig(Ljava/lang/String;Z)Lcom/hazelcast/config/Config;,com.hazelcast.client.map.impl.nearcache.MapNearCacheInvalidationFromClientTest,0.0,0,0,0,0.0,0.0,0,0,135.258,19.25,8545.2,417.973,88,33,474.734,443.907,100.227,58.6122,68.9978,40.3496,1,0,0,1,8,0.0,0,0,0.0,0,11,11,9,2,11,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225747bf155c5244163627743980f8cb6e4e403e,com.hazelcast.map.impl.mapstore.writebehind.WriteBehindStore.<init>(Lcom/hazelcast/map/impl/mapstore/MapStoreContext;I)V,com.hazelcast.map.impl.mapstore.writebehind.WriteBehindStore,0.0,0,0,0,0.0,0.0,0,0,135.258,19.25,9322.04,442.936,96,33,517.891,484.262,98.3649,57.5233,66.3115,38.7786,1,0,0,1,11,0.0,0,0,0.0,0,12,12,9,2,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9d8dcc2a1755aec6419b50698c80c1d109c89523,com.hazelcast.replicatedmap.impl.operation.AbstractReplicatedMapOperation.invoke(ZLcom/hazelcast/spi/OperationService;Lcom/hazelcast/nio/Address;Ljava/lang/String;Lcom/hazelcast/nio/serialization/Data;Lcom/hazelcast/nio/serialization/Data;JLcom/hazelcast/replicatedmap/impl/operation/VersionResponsePair;)V,com.hazelcast.replicatedmap.impl.operation.AbstractReplicatedMapOperation,0.0,0,0,0,0.0,0.0,0,0,135.258,20.125,5685.03,318.534,56,33,315.835,282.486,107.736,63.0036,79.8314,46.685,1,0,0,1,6,0.0,0,0,0.0,0,8,8,4,8,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
820f4b2d5e993cbc48c7f14e06f7588591085461,com.hazelcast.client.proxy.ClientExecutorServiceProxy.submitToTargetInternal(Ljava/util/concurrent/Callable;Lcom/hazelcast/nio/Address;Ljava/lang/Object;Z)Ljava/util/concurrent/Future;,com.hazelcast.client.proxy.ClientExecutorServiceProxy,0.0,0,0,0,0.0,0.0,0,0,135.258,20.125,6395.66,344.554,63,33,355.314,317.797,109.287,63.9105,82.0686,47.9934,1,0,0,3,5,0.0,0,0,0.0,0,7,8,5,4,7,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
